STN,STN_NM,TM,SUM_RN,AVG_TA,MIN_TA,MAX_TA,AVG_RHM,AVG_PA,AVG_PV,AVG_WS,SUM_SS,SUM_SR
105,Gangneung,2021-08-01,199.9,23.1,19.5,28.3,64.3,997.5,24.2,2.34,210.3,537.8
105,Gangneung,2021-09-01,182.4,17.0,13.1,22.3,75.4,1001.0,22.5,2.53,246.6,501.4
105,Gangneung,2021-10-01,198.0,9.3,4.9,14.7,76.0,1010.5,18.1,2.49,209.1,484.0
105,Gangneung,2021-11-01,158.0,8.0,4.0,13.2,75.4,1006.6,17.5,2.71,161.0,465.4
105,Gangneung,2021-12-01,191.9,3.2,0.1,9.1,75.3,1005.8,16.9,2.8,162.1,383.1
105,Gangneung,2022-01-01,99.2,5.2,0.7,10.4,63.9,1001.1,19.8,2.49,148.2,251.5
105,Gangneung,2022-02-01,11.7,3.6,-0.2,9.4,53.0,1002.7,19.4,2.31,75.0,333.6
105,Gangneung,2022-03-01,43.4,7.7,3.7,12.9,52.7,1007.9,19.3,2.5,131.7,233.6
105,Gangneung,2022-04-01,68.8,12.0,7.3,16.6,55.2,1005.1,20.9,2.27,169.7,307.3
105,Gangneung,2022-05-01,50.0,17.1,13.5,22.5,56.4,996.2,23.1,2.23,127.9,423.3
105,Gangneung,2022-06-01,101.2,18.5,13.1,23.3,64.2,1004.3,23.7,2.93,252.1,558.0
105,Gangneung,2022-07-01,129.0,23.0,19.1,28.3,66.6,1011.7,27.1,2.99,236.5,551.5
105,Gangneung,2022-08-01,210.1,20.2,16.4,25.4,75.8,998.8,26.1,2.37,248.5,607.6
105,Gangneung,2022-09-01,244.3,17.5,13.0,23.1,77.6,999.5,26.8,2.59,249.8,459.4
105,Gangneung,2022-10-01,168.0,14.9,10.3,20.0,80.6,1000.8,24.1,2.36,215.1,560.7
105,Gangneung,2022-11-01,130.6,5.6,2.8,11.4,70.7,996.8,18.9,2.16,170.2,288.6
105,Gangneung,2022-12-01,90.7,4.1,-0.8,9.3,76.8,1000.8,15.6,3.01,155.3,276.9
105,Gangneung,2023-01-01,61.6,5.3,0.3,10.2,64.9,1003.9,15.6,2.38,128.2,312.5
105,Gangneung,2023-02-01,74.5,3.7,-1.4,8.8,57.0,1005.9,16.3,2.01,96.1,306.8
105,Gangneung,2023-03-01,14.0,10.9,5.8,15.6,63.0,999.0,17.0,2.91,107.4,242.9
105,Gangneung,2023-04-01,11.7,13.1,8.9,18.4,54.6,999.0,20.2,2.26,114.3,284.6
105,Gangneung,2023-05-01,71.2,16.5,13.9,22.4,52.3,1005.6,25.3,2.21,192.1,385.6
105,Gangneung,2023-06-01,127.3,23.8,20.5,29.2,60.6,1007.5,26.3,2.8,192.7,400.9
105,Gangneung,2023-07-01,166.9,20.6,16.2,25.2,58.3,997.6,23.0,2.37,222.8,639.8
105,Gangneung,2023-08-01,230.2,22.2,17.6,27.5,68.0,1006.1,24.1,2.73,269.7,592.7
105,Gangneung,2023-09-01,203.3,17.7,14.8,23.6,75.0,1002.6,24.9,2.37,203.5,547.4
105,Gangneung,2023-10-01,199.1,13.5,9.4,18.2,73.2,1003.8,23.0,1.71,214.5,454.9
105,Gangneung,2023-11-01,149.0,6.5,1.4,11.6,71.0,998.7,15.8,3.09,168.4,398.5
105,Gangneung,2023-12-01,100.4,2.2,-2.7,7.8,75.9,1000.2,16.9,2.07,105.6,371.2
105,Gangneung,2024-01-01,107.6,4.9,1.1,9.7,67.6,1005.1,16.2,1.75,130.9,308.9
105,Gangneung,2024-02-01,0.0,5.4,0.5,10.4,62.1,1000.7,14.8,2.19,142.2,187.5
105,Gangneung,2024-03-01,0.0,5.3,0.7,10.1,57.3,1007.4,17.9,2.3,123.9,218.5
105,Gangneung,2024-04-01,124.4,13.2,9.5,18.9,49.5,1009.1,20.5,2.6,176.6,333.1
105,Gangneung,2024-05-01,70.3,17.9,13.7,23.0,53.0,1008.8,23.3,2.09,167.1,466.0
105,Gangneung,2024-06-01,138.1,22.3,18.4,27.6,56.7,1001.6,27.2,2.75,185.5,438.7
105,Gangneung,2024-07-01,165.8,25.6,22.2,30.8,60.2,999.9,26.8,2.23,218.6,556.3
105,Gangneung,2024-08-01,178.0,19.0,15.2,24.3,74.0,996.6,24.6,2.67,214.2,580.6
105,Gangneung,2024-09-01,205.4,20.5,16.2,25.9,84.1,999.0,26.4,2.79,207.1,585.5
105,Gangneung,2024-10-01,193.0,14.2,8.4,18.9,77.3,1002.4,23.1,2.63,228.3,450.1
105,Gangneung,2024-11-01,125.4,6.8,2.2,12.1,78.8,1002.8,20.2,2.95,186.1,350.7
105,Gangneung,2024-12-01,169.6,4.5,-0.6,9.2,67.9,997.7,17.6,2.09,226.5,244.8
105,Gangneung,2025-01-01,23.0,3.5,-1.4,8.8,67.0,996.2,15.4,1.97,80.7,251.1
105,Gangneung,2025-02-01,0.0,1.5,-1.6,7.2,60.4,1004.9,17.0,2.7,148.5,219.9
105,Gangneung,2025-03-01,30.1,9.1,3.5,13.8,53.4,1000.0,19.5,2.36,111.5,204.4
105,Gangneung,2025-04-01,0.0,14.7,10.0,19.6,55.8,1000.8,19.7,2.81,136.6,285.5
105,Gangneung,2025-05-01,68.4,19.6,14.7,24.8,56.5,1000.8,27.2,2.4,124.1,421.4
105,Gangneung,2025-06-01,182.6,24.6,20.2,29.2,62.2,999.7,26.9,1.89,193.9,449.4
105,Gangneung,2025-07-01,193.4,23.9,19.8,29.3,63.9,999.6,27.9,2.87,258.4,510.6
105,Gangneung,2025-08-01,100.9,19.2,13.8,23.8,68.4,1009.4,25.8,2.41,232.7,572.1
105,Gangneung,2025-09-01,217.5,20.6,15.6,25.6,79.5,998.0,25.9,2.28,169.1,428.2
105,Gangneung,2025-10-01,161.1,14.1,9.8,18.8,83.8,998.0,21.4,2.52,191.6,491.7
105,Gangneung,2025-11-01,106.0,9.7,5.5,15.3,75.3,1007.3,19.5,2.39,165.4,407.1
105,Gangneung,2025-12-01,125.6,2.6,-2.3,8.1,79.0,1003.2,18.4,2.32,156.5,230.7
108,Seoul,2001-01-01,55.9,3.5,-0.7,8.3,69.8,1006.1,18.6,2.38,187.8,215.0
108,Seoul,2001-02-01,9.9,1.8,-2.0,7.4,57.8,1008.6,16.7,3.19,81.3,204.1
108,Seoul,2001-03-01,7.8,4.4,0.8,9.8,57.2,1012.9,16.4,2.23,131.0,303.4
108,Seoul,2001-04-01,16.9,11.7,6.7,17.0,45.8,998.2,22.7,2.56,130.9,299.8
108,Seoul,2001-05-01,72.0,19.4,13.8,24.2,55.6,1002.4,24.9,1.91,188.9,465.5
108,Seoul,2001-06-01,136.0,22.0,17.0,26.9,58.7,1007.7,25.3,2.04,197.7,502.1
108,Seoul,2001-07-01,153.4,23.8,19.6,28.8,70.0,1006.5,25.0,2.04,230.1,528.8
108,Seoul,2001-08-01,161.4,20.1,17.3,26.0,69.9,1007.4,25.3,3.39,244.3,562.6
108,Seoul,2001-09-01,214.1,18.7,12.9,23.4,72.4,1006.3,24.0,1.77,251.2,631.9
108,Seoul,2001-10-01,171.3,12.6,8.8,18.0,80.7,1001.2,19.3,2.49,196.9,461.8
108,Seoul,2001-11-01,192.4,5.2,2.4,11.1,78.8,1008.4,16.6,2.77,160.4,509.6
108,Seoul,2001-12-01,79.3,6.0,1.5,11.5,73.1,999.4,16.9,2.71,176.3,305.8
108,Seoul,2002-01-01,73.1,4.3,-0.3,9.2,62.2,1004.5,18.4,3.05,147.5,261.4
108,Seoul,2002-02-01,62.9,3.7,-1.3,8.3,54.6,1004.9,16.4,2.68,133.7,234.6
108,Seoul,2002-03-01,43.5,7.0,2.6,12.9,55.9,1006.0,17.5,2.42,112.4,212.5
108,Seoul,2002-04-01,0.0,14.5,9.9,20.0,59.9,1002.2,26.6,2.31,156.4,286.1
108,Seoul,2002-05-01,84.5,18.7,14.4,24.3,55.4,1003.9,22.8,2.57,176.6,363.5
108,Seoul,2002-06-01,91.8,25.7,22.2,30.9,56.6,1002.2,28.3,2.62,226.9,451.3
108,Seoul,2002-07-01,178.4,20.7,17.5,26.6,60.8,1006.9,26.3,2.79,232.9,602.5
108,Seoul,2002-08-01,139.6,23.1,18.6,28.0,72.3,998.6,23.8,2.12,254.1,621.4
108,Seoul,2002-09-01,166.1,16.8,12.0,21.4,70.6,997.2,21.5,2.43,202.4,548.9
108,Seoul,2002-10-01,238.3,10.5,6.0,15.9,75.5,1000.9,21.7,2.28,237.6,515.7
108,Seoul,2002-11-01,154.5,8.9,5.1,13.8,73.5,1003.5,18.8,2.68,154.4,461.0
108,Seoul,2002-12-01,135.3,1.9,-2.3,7.2,74.5,1009.3,15.7,1.74,103.9,325.3
108,Seoul,2003-01-01,50.8,1.7,-4.0,6.5,60.5,1006.1,13.1,2.22,165.8,179.6
108,Seoul,2003-02-01,67.2,3.2,-1.2,8.6,61.6,1007.2,14.6,2.85,98.7,235.6
108,Seoul,2003-03-01,33.0,8.2,3.7,13.8,49.9,1006.8,19.2,2.86,126.9,159.8
108,Seoul,2003-04-01,70.5,12.9,8.4,17.4,58.8,999.6,20.2,2.44,122.7,329.8
108,Seoul,2003-05-01,127.9,17.5,13.5,22.2,54.5,1001.6,21.9,2.83,171.8,389.4
108,Seoul,2003-06-01,105.8,19.0,14.4,23.6,51.6,999.8,23.2,3.1,229.2,456.6
108,Seoul,2003-07-01,212.2,21.4,17.1,26.8,68.8,1001.0,23.9,2.31,238.9,526.2
108,Seoul,2003-08-01,220.7,19.9,16.9,25.7,70.8,1000.9,25.1,2.62,291.5,636.4
108,Seoul,2003-09-01,248.2,22.1,18.3,27.9,77.9,998.6,25.3,2.2,248.2,545.4
108,Seoul,2003-10-01,206.1,13.8,11.2,19.7,74.7,1007.6,23.0,1.76,202.2,499.9
108,Seoul,2003-11-01,193.8,9.2,4.1,14.5,75.6,1000.6,18.8,2.41,179.1,286.9
108,Seoul,2003-12-01,105.1,4.2,0.8,9.4,72.7,999.2,14.3,2.26,169.1,411.3
108,Seoul,2004-01-01,98.9,0.2,-3.7,5.7,65.6,1005.9,13.4,2.43,138.5,293.7
108,Seoul,2004-02-01,8.5,2.8,-0.2,8.8,63.4,1001.5,14.9,2.47,118.6,84.4
108,Seoul,2004-03-01,31.5,7.0,2.3,11.5,54.7,1002.3,18.2,2.45,121.7,151.9
108,Seoul,2004-04-01,0.0,12.6,8.5,17.1,55.2,1002.0,19.1,2.29,155.6,329.5
108,Seoul,2004-05-01,137.2,17.4,12.9,21.9,54.5,1000.9,20.6,2.2,153.2,296.4
108,Seoul,2004-06-01,91.2,19.7,15.7,25.0,55.8,1001.7,21.7,2.2,220.0,539.5
108,Seoul,2004-07-01,141.5,23.9,20.1,29.7,67.5,1009.2,27.6,2.38,177.1,434.5
108,Seoul,2004-08-01,205.8,20.5,16.1,26.1,71.4,1006.5,25.2,2.89,240.2,573.1
108,Seoul,2004-09-01,251.3,16.2,11.3,21.4,76.7,1005.0,25.5,2.72,191.8,640.1
108,Seoul,2004-10-01,189.3,12.8,9.3,18.2,74.7,1003.5,20.7,3.17,259.6,492.8
108,Seoul,2004-11-01,168.7,7.7,3.6,12.4,73.9,1007.3,17.4,2.38,140.5,442.3
108,Seoul,2004-12-01,186.9,5.7,0.8,10.5,71.8,999.7,16.9,2.71,152.5,225.2
108,Seoul,2005-01-01,25.5,0.6,-4.7,5.8,69.8,996.1,17.0,2.77,89.4,225.9
108,Seoul,2005-02-01,75.1,5.0,-0.1,10.2,51.5,1002.6,18.8,2.41,107.5,273.4
108,Seoul,2005-03-01,58.1,9.3,5.6,15.1,57.2,1004.3,19.7,2.31,97.7,186.8
108,Seoul,2005-04-01,26.9,12.7,9.4,18.4,56.5,1007.4,20.8,2.64,143.9,389.3
108,Seoul,2005-05-01,93.8,16.0,11.6,21.1,54.0,1004.7,23.4,1.99,192.8,316.4
108,Seoul,2005-06-01,97.1,22.6,18.1,28.4,60.2,1001.4,26.9,2.38,210.3,529.4
108,Seoul,2005-07-01,141.0,23.3,19.1,28.1,61.8,1008.9,26.6,1.87,193.5,549.2
108,Seoul,2005-08-01,255.9,21.3,17.5,26.4,72.6,997.3,26.6,2.27,261.6,531.1
108,Seoul,2005-09-01,220.2,17.7,13.7,23.6,74.5,1000.2,26.2,2.82,212.9,590.0
108,Seoul,2005-10-01,175.3,10.4,7.2,16.1,80.2,1002.2,19.7,2.56,224.5,440.4
108,Seoul,2005-11-01,191.6,8.2,3.9,13.2,80.2,1010.0,19.7,1.92,192.3,451.1
108,Seoul,2005-12-01,144.4,5.9,1.3,10.6,70.8,1001.0,14.5,2.54,154.7,343.5
108,Seoul,2006-01-01,24.7,4.2,0.3,9.0,64.8,1004.8,19.6,1.99,133.1,196.1
108,Seoul,2006-02-01,17.6,4.3,-0.4,9.3,60.6,1002.0,20.4,2.23,105.7,113.5
108,Seoul,2006-03-01,72.9,9.5,4.1,14.5,59.7,1003.6,20.5,1.74,164.7,291.3
108,Seoul,2006-04-01,35.4,14.1,10.4,19.0,51.4,995.6,22.8,2.88,132.5,330.9
108,Seoul,2006-05-01,62.2,18.4,13.6,23.5,58.3,1002.6,26.8,2.42,156.8,473.6
108,Seoul,2006-06-01,141.1,21.9,18.4,27.8,58.6,1001.9,24.0,2.29,243.4,504.2
108,Seoul,2006-07-01,119.4,19.9,15.5,25.5,62.7,1001.6,22.5,2.97,222.1,637.9
108,Seoul,2006-08-01,203.1,23.3,19.6,28.9,73.5,1005.0,27.0,2.31,287.9,525.6
108,Seoul,2006-09-01,214.2,18.1,14.1,23.0,76.5,1002.2,21.1,2.4,204.4,451.8
108,Seoul,2006-10-01,206.1,12.9,10.0,18.8,70.2,997.6,24.4,1.98,225.3,448.8
108,Seoul,2006-11-01,169.3,6.5,2.2,12.0,73.8,999.2,18.4,1.91,190.7,557.6
108,Seoul,2006-12-01,166.3,4.9,0.1,10.5,66.4,1008.6,16.1,2.12,145.9,246.3
108,Seoul,2007-01-01,28.6,2.9,-2.0,7.9,62.3,1005.7,15.6,2.33,143.0,235.6
108,Seoul,2007-02-01,27.0,5.0,1.0,10.1,59.3,1000.4,15.8,2.71,131.1,247.3
108,Seoul,2007-03-01,33.8,7.2,3.0,13.1,57.8,1002.9,20.6,2.49,143.8,261.0
108,Seoul,2007-04-01,45.4,11.3,6.6,16.8,51.7,1003.4,19.7,2.2,188.6,269.6
108,Seoul,2007-05-01,54.9,14.6,10.7,20.5,56.8,1014.2,21.7,1.73,202.5,356.4
108,Seoul,2007-06-01,164.5,20.5,17.1,26.2,61.7,1001.8,24.4,2.32,178.2,513.8
108,Seoul,2007-07-01,104.0,22.2,18.2,27.3,67.1,1002.4,27.4,2.77,243.1,611.5
108,Seoul,2007-08-01,227.5,20.8,17.4,26.0,72.9,1007.1,23.6,2.04,251.5,575.7
108,Seoul,2007-09-01,148.0,18.5,14.7,23.6,80.1,1010.1,22.0,2.27,233.0,662.8
108,Seoul,2007-10-01,184.0,11.7,6.9,17.2,79.5,997.2,20.4,1.74,183.6,540.4
108,Seoul,2007-11-01,164.8,7.0,3.0,12.5,76.4,1007.3,14.3,2.07,184.0,394.1
108,Seoul,2007-12-01,133.1,4.1,-0.1,9.8,70.1,1008.1,15.8,2.37,154.6,403.6
108,Seoul,2008-01-01,61.0,3.7,0.3,9.5,64.3,1002.2,16.4,2.74,133.8,258.2
108,Seoul,2008-02-01,0.0,2.8,-2.6,7.8,56.3,1009.3,16.3,2.63,116.5,200.9
108,Seoul,2008-03-01,18.1,5.5,2.2,10.8,61.1,1003.8,13.9,2.36,196.5,296.1
108,Seoul,2008-04-01,8.3,14.2,9.2,18.9,51.8,1003.4,18.7,1.94,150.3,285.5
108,Seoul,2008-05-01,85.3,15.1,11.1,21.1,60.4,996.1,20.9,2.57,221.6,418.9
108,Seoul,2008-06-01,138.7,21.1,17.6,26.7,54.8,997.6,25.9,1.95,218.0,411.9
108,Seoul,2008-07-01,176.9,22.4,18.6,27.2,69.3,999.6,25.7,2.01,221.6,540.2
108,Seoul,2008-08-01,175.9,19.9,15.5,24.7,67.3,1005.3,22.0,1.85,284.8,541.8
108,Seoul,2008-09-01,225.2,19.0,15.1,24.0,74.6,996.3,27.7,1.76,205.8,493.4
108,Seoul,2008-10-01,148.9,15.3,10.6,20.2,72.4,994.0,21.7,2.27,193.7,503.3
108,Seoul,2008-11-01,180.3,9.0,3.9,13.5,77.7,1003.4,20.1,2.72,144.5,313.9
108,Seoul,2008-12-01,92.6,1.8,-2.4,7.6,74.8,1005.2,16.1,2.88,161.7,314.1
108,Seoul,2009-01-01,123.3,2.9,-0.6,8.2,65.7,1006.4,17.9,2.38,160.7,125.9
108,Seoul,2009-02-01,34.8,3.4,-0.2,9.3,58.8,1001.9,16.7,1.6,101.0,279.0
108,Seoul,2009-03-01,2.0,5.9,1.5,11.7,56.4,1001.6,17.5,2.08,103.2,181.5
108,Seoul,2009-04-01,15.1,11.7,6.3,16.3,53.8,1010.0,19.2,2.52,157.8,294.8
108,Seoul,2009-05-01,97.6,19.7,14.9,24.2,53.4,997.3,22.9,2.15,151.9,426.4
108,Seoul,2009-06-01,160.9,19.9,14.9,25.2,57.9,1000.0,25.5,2.13,235.3,475.3
108,Seoul,2009-07-01,143.8,21.2,16.8,26.0,66.0,1011.7,27.1,2.28,224.0,584.1
108,Seoul,2009-08-01,171.9,22.7,19.8,28.5,73.4,1009.5,26.5,2.35,277.7,638.1
108,Seoul,2009-09-01,202.8,17.4,14.0,23.0,70.6,996.7,22.2,2.01,215.9,594.0
108,Seoul,2009-10-01,195.4,12.3,9.5,18.3,79.1,1005.5,20.1,2.46,265.0,488.9
108,Seoul,2009-11-01,142.2,7.5,4.2,12.7,75.3,997.6,16.9,2.34,175.9,366.0
108,Seoul,2009-12-01,112.8,4.2,0.4,9.4,72.4,1001.4,17.6,2.55,171.6,352.8
108,Seoul,2010-01-01,92.1,2.0,-0.8,7.8,62.7,1001.1,16.2,2.57,107.4,239.6
108,Seoul,2010-02-01,33.4,1.3,-3.5,5.8,58.4,1009.4,13.1,2.07,54.7,191.1
108,Seoul,2010-03-01,10.2,6.8,1.7,12.2,54.9,1001.9,19.6,2.39,107.6,141.1
108,Seoul,2010-04-01,21.3,14.6,10.4,19.2,50.3,998.3,22.4,1.69,163.8,359.1
108,Seoul,2010-05-01,86.8,18.0,12.4,22.6,51.9,1010.3,22.8,2.71,119.5,476.6
108,Seoul,2010-06-01,170.4,21.9,18.1,26.7,56.8,1004.9,24.1,2.16,238.2,548.5
108,Seoul,2010-07-01,141.8,21.3,18.2,26.8,61.5,1004.1,26.5,2.36,257.2,537.6
108,Seoul,2010-08-01,193.8,19.7,16.2,25.1,72.2,1002.5,23.0,2.16,274.6,592.1
108,Seoul,2010-09-01,178.7,18.4,13.3,23.5,74.7,1004.0,23.2,2.97,185.9,561.5
108,Seoul,2010-10-01,271.1,12.0,9.3,17.8,82.1,1004.6,19.6,2.13,196.0,511.7
108,Seoul,2010-11-01,213.3,10.1,5.3,14.7,70.7,1005.4,17.3,2.31,187.6,331.7
108,Seoul,2010-12-01,83.2,4.1,-0.9,9.2,73.1,1003.8,15.5,1.97,137.2,334.6
108,Seoul,2011-01-01,83.3,-0.3,-5.3,4.6,65.3,998.1,17.9,2.39,137.6,268.1
108,Seoul,2011-02-01,23.9,2.2,-1.5,8.2,61.9,1005.9,14.6,2.91,98.9,237.0
108,Seoul,2011-03-01,0.0,4.4,-0.1,9.7,47.6,1005.7,20.0,2.96,121.6,244.6
108,Seoul,2011-04-01,67.8,13.9,10.0,19.8,54.1,1005.2,21.7,2.35,184.5,382.6
108,Seoul,2011-05-01,88.2,20.7,15.6,25.8,56.5,1015.8,23.1,2.12,190.5,423.8
108,Seoul,2011-06-01,187.3,19.7,16.9,25.6,61.5,998.9,26.9,2.89,225.0,502.3
108,Seoul,2011-07-01,174.4,22.2,19.1,27.9,62.0,998.4,24.8,2.49,231.3,568.8
108,Seoul,2011-08-01,218.8,21.1,15.8,25.7,69.5,1004.6,22.1,2.08,264.5,475.8
108,Seoul,2011-09-01,253.1,20.1,15.6,25.4,79.3,1000.9,26.0,2.13,220.0,507.9
108,Seoul,2011-10-01,213.3,14.6,11.0,19.9,73.2,1004.6,24.7,2.56,200.3,536.0
108,Seoul,2011-11-01,158.1,7.6,3.0,12.4,66.5,1006.6,17.5,2.24,222.3,357.2
108,Seoul,2011-12-01,95.2,3.9,-0.7,9.1,65.5,1000.1,18.5,2.43,161.3,294.3
108,Seoul,2012-01-01,48.4,6.2,1.6,10.7,68.8,1000.6,16.4,2.4,128.0,259.7
108,Seoul,2012-02-01,109.9,4.3,1.1,9.9,59.1,1003.7,17.3,2.39,118.7,256.8
108,Seoul,2012-03-01,5.0,6.6,1.8,11.5,55.0,997.4,17.9,2.03,117.0,306.8
108,Seoul,2012-04-01,53.2,13.9,9.3,18.9,48.8,1009.2,23.0,2.63,128.6,319.1
108,Seoul,2012-05-01,55.0,17.2,14.3,23.0,58.5,1002.5,22.8,2.18,189.0,346.4
108,Seoul,2012-06-01,40.1,21.8,17.8,27.3,55.0,1003.0,23.5,1.99,191.2,540.6
108,Seoul,2012-07-01,153.8,21.3,18.4,27.3,66.2,1001.2,24.7,1.53,256.2,582.8
108,Seoul,2012-08-01,195.0,21.9,16.9,26.4,68.9,998.1,27.9,2.75,184.9,489.2
108,Seoul,2012-09-01,209.4,17.4,12.0,22.2,76.5,1004.8,22.1,2.69,222.5,538.9
108,Seoul,2012-10-01,222.7,10.7,6.4,15.4,81.5,998.9,18.3,1.94,216.3,494.0
108,Seoul,2012-11-01,150.2,6.2,2.6,11.4,73.8,1000.7,20.0,2.37,211.8,368.0
108,Seoul,2012-12-01,127.6,4.6,0.5,9.3,70.5,1006.5,15.5,2.33,128.3,384.2
108,Seoul,2013-01-01,82.4,2.8,-1.4,8.6,67.7,997.9,15.3,2.0,146.2,254.4
108,Seoul,2013-02-01,0.0,3.8,-0.5,9.0,53.2,1005.7,17.1,3.16,141.2,194.6
108,Seoul,2013-03-01,52.6,5.7,1.7,10.8,47.1,1003.3,15.9,2.44,101.1,269.6
108,Seoul,2013-04-01,37.4,15.4,10.2,20.2,52.1,997.6,22.7,2.64,211.7,272.7
108,Seoul,2013-05-01,62.1,17.3,12.3,22.1,54.4,1007.2,22.1,2.79,193.5,399.3
108,Seoul,2013-06-01,108.0,24.8,21.7,30.5,56.4,1009.6,28.6,2.13,222.8,505.5
108,Seoul,2013-07-01,148.4,23.7,19.2,29.2,64.9,1004.3,27.0,2.42,215.9,657.5
108,Seoul,2013-08-01,164.5,22.5,16.9,27.3,67.8,999.7,24.2,2.53,205.7,551.3
108,Seoul,2013-09-01,138.7,17.8,14.2,23.4,79.2,997.6,24.9,2.12,272.0,600.9
108,Seoul,2013-10-01,166.0,11.5,7.5,16.5,76.4,1008.3,19.1,2.44,233.9,538.5
108,Seoul,2013-11-01,160.9,7.9,2.8,12.5,78.1,999.1,18.7,2.34,181.9,462.4
108,Seoul,2013-12-01,77.4,3.5,0.4,9.0,76.0,1007.2,16.9,3.12,112.5,309.5
108,Seoul,2014-01-01,84.3,1.6,-4.0,6.5,67.4,1007.9,15.7,1.66,103.9,278.0
108,Seoul,2014-02-01,37.5,-0.8,-5.2,5.0,56.1,1007.7,13.5,2.12,129.0,326.9
108,Seoul,2014-03-01,80.8,8.5,3.5,13.6,50.2,1005.9,17.7,2.53,122.4,274.2
108,Seoul,2014-04-01,40.9,8.4,4.4,13.1,54.6,1002.9,21.0,2.52,160.9,372.7
108,Seoul,2014-05-01,84.2,16.7,11.6,21.6,57.3,1001.5,24.0,2.46,212.2,382.3
108,Seoul,2014-06-01,135.4,22.3,18.3,27.5,57.4,1006.0,28.1,2.5,202.7,535.4
108,Seoul,2014-07-01,196.9,22.1,18.5,27.4,71.6,1005.6,25.8,2.38,245.9,548.9
108,Seoul,2014-08-01,207.9,20.4,15.8,25.0,69.5,1003.1,27.5,2.23,223.3,547.0
108,Seoul,2014-09-01,272.1,12.6,8.5,18.5,77.5,998.7,21.2,2.43,253.1,666.3
108,Seoul,2014-10-01,214.9,12.5,8.6,17.1,73.4,996.1,18.2,2.04,180.6,508.8
108,Seoul,2014-11-01,124.5,2.1,-1.6,8.0,73.3,1009.7,15.1,2.75,179.5,397.5
108,Seoul,2014-12-01,89.8,4.1,0.2,9.2,70.2,999.8,18.1,2.57,138.8,318.7
108,Seoul,2015-01-01,68.6,2.1,-2.0,6.6,61.7,997.2,14.8,2.63,110.7,395.4
108,Seoul,2015-02-01,67.7,5.5,1.2,11.4,56.2,993.2,17.0,2.62,123.8,236.5
108,Seoul,2015-03-01,70.2,8.8,4.7,13.6,50.8,1009.8,19.0,2.15,112.5,205.2
108,Seoul,2015-04-01,11.9,10.4,6.6,15.9,50.9,1007.6,20.4,2.51,131.4,302.7
108,Seoul,2015-05-01,84.1,19.6,15.2,24.1,54.6,1006.0,23.3,1.67,186.7,443.5
108,Seoul,2015-06-01,139.1,22.2,18.5,27.3,60.9,1004.3,24.8,2.84,187.9,455.0
108,Seoul,2015-07-01,223.8,23.6,20.7,29.4,65.5,991.5,25.3,2.38,223.0,570.7
108,Seoul,2015-08-01,240.8,21.2,17.4,26.1,69.9,1002.1,24.6,3.3,184.0,556.7
108,Seoul,2015-09-01,213.9,15.8,12.3,21.8,75.2,1001.8,22.7,2.36,230.0,544.6
108,Seoul,2015-10-01,210.1,14.5,10.1,19.2,70.9,1006.5,22.0,2.6,174.3,597.1
108,Seoul,2015-11-01,145.2,7.9,4.3,13.3,73.5,1004.1,22.9,2.52,220.2,472.3
108,Seoul,2015-12-01,131.9,2.0,-1.0,7.8,76.6,1004.4,11.9,2.26,166.3,295.8
108,Seoul,2016-01-01,96.5,1.8,-2.9,6.6,65.1,1002.3,17.2,2.06,135.9,248.2
108,Seoul,2016-02-01,0.0,1.4,-1.5,7.2,61.0,996.7,10.9,2.69,117.6,288.5
108,Seoul,2016-03-01,0.0,7.9,3.7,13.6,53.0,1001.6,18.8,2.62,127.7,302.6
108,Seoul,2016-04-01,20.6,10.6,5.9,15.9,51.0,1002.9,20.0,2.25,149.6,307.6
108,Seoul,2016-05-01,77.6,13.6,9.5,19.2,56.6,997.5,20.9,2.13,216.7,364.9
108,Seoul,2016-06-01,145.5,19.9,15.8,25.6,63.5,995.2,22.8,1.62,182.8,441.3
108,Seoul,2016-07-01,110.0,22.0,17.6,26.8,69.2,1004.3,25.7,2.0,193.6,487.5
108,Seoul,2016-08-01,199.8,23.1,19.5,28.0,68.4,1002.7,25.5,2.32,290.9,474.3
108,Seoul,2016-09-01,205.8,20.1,14.8,24.9,73.5,1001.9,22.1,2.64,248.6,586.4
108,Seoul,2016-10-01,170.8,13.4,7.8,18.1,84.5,1003.5,19.3,2.47,176.2,418.1
108,Seoul,2016-11-01,130.1,7.1,3.1,12.3,77.2,999.0,17.3,2.51,164.3,383.3
108,Seoul,2016-12-01,134.4,3.3,-1.1,8.8,70.4,1008.3,17.2,1.81,122.4,260.0
108,Seoul,2017-01-01,41.6,2.6,-1.8,7.9,66.1,1001.8,12.8,2.43,128.7,255.1
108,Seoul,2017-02-01,110.4,6.3,1.6,11.3,57.2,1003.1,16.5,2.6,128.9,154.7
108,Seoul,2017-03-01,65.9,8.4,2.9,13.2,55.6,1007.2,18.1,2.73,132.7,165.2
108,Seoul,2017-04-01,0.0,14.1,11.0,19.8,58.2,1007.2,22.9,2.04,193.3,342.2
108,Seoul,2017-05-01,58.0,16.6,12.2,21.9,57.1,999.1,23.5,2.19,173.4,354.6
108,Seoul,2017-06-01,113.4,24.6,20.6,29.7,58.9,1005.9,28.5,2.07,208.1,380.7
108,Seoul,2017-07-01,205.8,26.6,22.1,31.3,67.1,998.8,26.7,2.65,238.3,526.6
