STN_NM,TM,MAX_TA,AVG_PA,AVG_RHM,AVG_WS,SUM_SS,SUM_SR
Daegu,2025-11-01,11.8,1007.3,72.6,2.53,164.7,372.5
Daegu,2025-12-01,7.2,1005.1,70.2,3.18,188.9,205.9
Jeonju,2001-01-01,8.8,1000.3,70.7,2.1,123.2,230.6
Jeonju,2001-02-01,7.9,1001.0,55.4,1.97,89.7,164.2
Jeonju,2001-03-01,12.1,1002.0,51.1,2.72,124.2,307.2
Jeonju,2001-04-01,17.9,1010.0,52.8,2.35,117.2,222.4
Jeonju,2001-05-01,22.3,1000.4,48.8,1.86,171.1,417.6
Jeonju,2001-06-01,27.2,1002.9,60.3,2.27,194.6,572.4
Jeonju,2001-07-01,26.9,1005.0,64.7,2.18,242.4,555.5
Jeonju,2001-08-01,25.1,1005.7,74.4,2.57,246.9,604.5
Jeonju,2001-09-01,20.8,1009.6,79.3,3.03,234.1,616.6
Jeonju,2001-10-01,20.3,1005.0,76.6,2.66,208.4,454.3
Jeonju,2001-11-01,12.4,995.4,72.7,2.88,150.3,442.2
Jeonju,2001-12-01,11.7,997.1,66.2,2.56,177.4,275.9
Jeonju,2002-01-01,8.3,1004.7,62.0,2.22,144.7,305.8
Jeonju,2002-02-01,7.7,1000.0,59.3,2.71,148.8,283.1
Jeonju,2002-03-01,12.3,1007.4,49.9,3.0,134.1,242.9
Jeonju,2002-04-01,15.5,1006.7,45.3,2.76,159.7,346.4
Jeonju,2002-05-01,21.8,1000.1,54.4,2.48,166.1,395.7
Jeonju,2002-06-01,25.9,1005.7,65.9,2.07,170.0,489.1
Jeonju,2002-07-01,29.1,1003.9,69.4,2.69,236.2,578.8
Jeonju,2002-08-01,27.3,1005.2,65.3,1.9,223.2,527.1
Jeonju,2002-09-01,23.7,1007.2,79.1,2.95,268.6,649.0
Jeonju,2002-10-01,16.8,1006.6,77.0,2.21,209.0,483.7
Jeonju,2002-11-01,14.2,1005.8,76.6,2.06,202.4,415.3
Jeonju,2002-12-01,9.7,1008.8,67.3,2.2,136.6,249.9
Jeonju,2003-01-01,9.1,1006.6,61.7,2.73,125.5,209.3
Jeonju,2003-02-01,5.5,1009.3,63.2,1.5,104.1,299.5
Jeonju,2003-03-01,15.2,1003.3,54.5,2.49,128.5,248.5
Jeonju,2003-04-01,19.0,996.5,57.8,1.64,135.4,368.3
Jeonju,2003-05-01,20.9,1000.5,53.9,2.17,240.9,385.6
Jeonju,2003-06-01,25.8,1001.8,60.3,2.07,217.9,438.1
Jeonju,2003-07-01,30.8,1001.3,62.0,2.46,239.8,659.7
Jeonju,2003-08-01,24.8,1001.8,71.8,2.32,188.6,613.8
Jeonju,2003-09-01,25.3,1003.6,72.8,2.43,234.8,558.1
Jeonju,2003-10-01,19.2,1001.4,76.4,1.75,210.6,518.8
Jeonju,2003-11-01,13.0,998.7,73.9,3.15,151.0,439.0
Jeonju,2003-12-01,5.6,1001.1,70.1,2.27,142.4,280.6
Jeonju,2004-01-01,9.9,1002.7,69.2,2.36,133.3,212.7
Jeonju,2004-02-01,7.8,1002.9,63.1,2.59,133.7,219.5
Jeonju,2004-03-01,11.5,1009.1,52.2,2.11,121.2,252.1
Jeonju,2004-04-01,18.4,1001.6,45.5,2.26,180.9,307.2
Jeonju,2004-05-01,24.8,1007.6,54.7,2.62,145.3,515.1
Jeonju,2004-06-01,23.5,1013.1,55.2,1.83,210.6,436.1
Jeonju,2004-07-01,26.6,1004.7,74.1,2.28,218.1,510.2
Jeonju,2004-08-01,29.3,1006.2,66.9,2.35,269.2,533.4
Jeonju,2004-09-01,21.9,1006.2,74.5,2.33,220.2,651.8
Jeonju,2004-10-01,17.4,1002.5,77.4,2.54,208.6,562.2
Jeonju,2004-11-01,13.9,1007.3,77.8,2.77,195.8,517.4
Jeonju,2004-12-01,9.1,1009.0,64.0,2.47,114.5,347.2
Jeonju,2005-01-01,6.2,1004.4,63.0,2.07,103.3,245.5
Jeonju,2005-02-01,11.7,1011.3,63.1,2.1,129.5,185.3
Jeonju,2005-03-01,13.4,1001.0,59.9,3.04,136.2,226.3
Jeonju,2005-04-01,17.7,997.5,56.0,1.84,148.6,218.2
Jeonju,2005-05-01,21.2,1003.9,50.1,2.35,179.0,477.4
Jeonju,2005-06-01,27.3,1000.1,54.2,2.92,220.9,374.2
Jeonju,2005-07-01,26.9,1009.7,64.1,2.49,206.5,457.5
Jeonju,2005-08-01,24.0,1003.4,67.6,3.18,259.3,569.5
Jeonju,2005-09-01,25.2,1000.6,73.5,2.53,204.2,538.8
Jeonju,2005-10-01,18.3,1007.3,79.4,2.57,233.5,542.3
Jeonju,2005-11-01,14.9,1001.9,74.5,2.12,209.8,316.6
Jeonju,2005-12-01,9.1,1000.5,68.8,2.15,136.5,309.7
Jeonju,2006-01-01,10.4,1005.4,64.4,2.93,80.8,230.0
Jeonju,2006-02-01,9.3,1000.5,61.8,2.74,131.5,213.0
Jeonju,2006-03-01,12.8,1000.8,49.1,2.2,144.1,309.4
Jeonju,2006-04-01,18.9,998.9,48.5,2.34,155.8,223.0
Jeonju,2006-05-01,21.6,1005.3,50.7,2.73,168.9,375.7
Jeonju,2006-06-01,24.1,1001.5,61.7,2.27,192.4,466.7
Jeonju,2006-07-01,26.5,996.9,64.9,1.94,202.4,549.3
Jeonju,2006-08-01,27.4,1005.8,69.8,2.73,270.9,529.5
Jeonju,2006-09-01,22.1,998.7,79.9,2.23,284.8,515.0
Jeonju,2006-10-01,16.5,1007.3,78.7,2.66,185.7,409.8
Jeonju,2006-11-01,13.4,1009.2,78.4,3.0,227.1,378.0
Jeonju,2006-12-01,7.1,1001.2,71.1,1.87,171.9,304.5
Jeonju,2007-01-01,9.0,1000.1,61.2,2.76,118.4,301.3
Jeonju,2007-02-01,8.9,1007.2,58.2,2.65,161.0,236.4
Jeonju,2007-03-01,13.9,1003.2,57.1,1.92,159.7,183.6
Jeonju,2007-04-01,18.7,1004.6,50.2,1.91,198.5,262.5
Jeonju,2007-05-01,22.6,999.2,58.7,2.13,229.8,407.5
Jeonju,2007-06-01,26.2,1002.7,60.5,2.26,225.2,449.8
Jeonju,2007-07-01,28.1,999.9,58.9,3.13,289.1,558.9
Jeonju,2007-08-01,28.0,1004.4,74.2,2.03,231.8,548.6
Jeonju,2007-09-01,20.4,1005.2,75.8,2.3,209.1,608.5
Jeonju,2007-10-01,17.3,1000.9,75.1,2.66,220.2,582.8
Jeonju,2007-11-01,16.1,1006.5,73.7,1.81,218.2,325.0
Jeonju,2007-12-01,7.9,1008.6,72.9,3.29,168.7,256.0
Jeonju,2008-01-01,7.8,998.1,66.4,2.26,109.1,192.4
Jeonju,2008-02-01,8.0,1009.2,60.4,2.81,147.7,158.9
Jeonju,2008-03-01,14.6,997.3,56.5,2.13,139.3,257.3
Jeonju,2008-04-01,16.5,1000.8,50.2,2.52,188.5,248.2
Jeonju,2008-05-01,22.9,1001.6,51.3,3.14,144.2,370.9
Jeonju,2008-06-01,24.6,1002.8,52.7,2.4,241.7,517.8
Jeonju,2008-07-01,27.2,1002.2,66.6,1.87,213.6,598.3
Jeonju,2008-08-01,26.8,997.8,70.2,2.71,285.0,710.0
Jeonju,2008-09-01,20.9,1003.3,77.7,2.36,236.6,602.8
Jeonju,2008-10-01,19.1,998.3,79.2,2.89,221.6,506.8
Jeonju,2008-11-01,10.4,1004.0,79.2,2.2,205.5,387.4
Jeonju,2008-12-01,8.3,1014.8,63.5,2.63,139.1,309.8
Jeonju,2009-01-01,6.3,1005.4,59.6,2.02,177.3,186.8
Jeonju,2009-02-01,9.0,1004.5,59.5,2.12,136.1,213.3
Jeonju,2009-03-01,15.4,1008.4,58.9,2.4,126.4,229.5
Jeonju,2009-04-01,19.2,1005.7,52.6,1.93,88.1,301.9
Jeonju,2009-05-01,21.6,1013.1,49.6,1.97,163.3,389.6
Jeonju,2009-06-01,28.7,1004.3,57.5,2.88,242.8,473.7
Jeonju,2009-07-01,24.0,1002.5,68.1,2.25,214.1,527.8
Jeonju,2009-08-01,27.7,1002.4,69.5,2.55,242.5,514.0
Jeonju,2009-09-01,22.6,998.5,76.6,2.51,226.7,555.5
Jeonju,2009-10-01,17.2,1004.6,76.7,2.66,217.9,518.1
Jeonju,2009-11-01,11.3,994.6,81.6,2.07,209.7,267.8
Jeonju,2009-12-01,11.7,998.1,64.2,2.26,148.2,327.0
Jeonju,2010-01-01,8.7,997.3,63.0,2.66,137.9,246.0
Jeonju,2010-02-01,9.0,1004.7,62.3,1.8,147.6,175.4
Jeonju,2010-03-01,16.8,1007.4,52.7,2.55,178.6,227.4
Jeonju,2010-04-01,16.6,996.6,56.6,2.14,168.3,309.2
Jeonju,2010-05-01,22.4,1001.8,50.9,3.05,179.8,385.4
Jeonju,2010-06-01,23.3,996.4,56.5,2.5,213.5,448.4
Jeonju,2010-07-01,28.8,1002.9,62.2,2.89,265.2,573.0
Jeonju,2010-08-01,25.9,1002.3,70.4,2.93,222.8,629.1
Jeonju,2010-09-01,24.1,1006.9,73.7,2.92,231.3,555.7
Jeonju,2010-10-01,17.4,1003.3,79.5,2.48,186.7,493.4
Jeonju,2010-11-01,13.8,1006.6,79.4,2.69,199.1,269.0
Jeonju,2010-12-01,9.1,996.3,65.6,2.58,89.7,275.4
Jeonju,2011-01-01,7.6,1003.0,60.3,1.84,91.7,195.8
Jeonju,2011-02-01,9.8,1002.4,61.6,2.34,109.0,333.8
Jeonju,2011-03-01,10.0,999.3,49.6,2.76,158.3,342.5
Jeonju,2011-04-01,15.8,1003.5,54.5,2.38,122.0,340.8
Jeonju,2011-05-01,21.1,1002.4,55.4,2.49,157.9,419.3
Jeonju,2011-06-01,27.5,995.7,61.3,2.29,246.2,480.6
Jeonju,2011-07-01,25.2,1000.1,73.7,2.45,192.2,524.3
Jeonju,2011-08-01,26.8,1005.0,74.6,2.01,272.0,577.3
Jeonju,2011-09-01,23.0,1001.3,73.8,3.05,218.9,650.4
Jeonju,2011-10-01,16.5,998.0,76.8,2.57,177.5,457.7
Jeonju,2011-11-01,13.1,1014.3,73.0,2.32,171.1,383.4
Jeonju,2011-12-01,10.8,1004.3,74.7,2.84,122.2,459.9
Jeonju,2012-01-01,7.4,1012.7,68.4,2.54,133.5,304.1
Jeonju,2012-02-01,11.8,1003.3,61.2,2.08,148.7,295.1
Jeonju,2012-03-01,13.4,1011.4,53.0,1.95,131.0,305.4
Jeonju,2012-04-01,18.3,1002.5,53.3,2.26,124.5,222.7
Jeonju,2012-05-01,24.4,1001.3,51.0,2.6,168.1,243.3
Jeonju,2012-06-01,25.9,1002.6,61.9,1.8,202.4,373.7
Jeonju,2012-07-01,26.3,1001.0,68.6,1.98,238.6,664.5
Jeonju,2012-08-01,26.1,1007.6,78.1,2.44,247.5,609.7
Jeonju,2012-09-01,21.6,1009.5,78.7,2.54,312.0,568.3
Jeonju,2012-10-01,17.6,1007.5,74.4,2.36,236.8,447.0
Jeonju,2012-11-01,10.8,998.8,73.0,2.85,159.1,360.2
Jeonju,2012-12-01,8.8,1003.3,71.8,2.68,135.6,448.1
Jeonju,2013-01-01,8.4,1001.2,70.3,2.47,152.6,231.2
Jeonju,2013-02-01,10.5,1006.4,63.7,2.21,129.1,259.6
Jeonju,2013-03-01,13.6,1006.1,55.3,2.72,119.8,181.7
Jeonju,2013-04-01,19.7,1006.2,50.5,2.05,153.1,349.8
Jeonju,2013-05-01,22.6,1011.8,52.2,2.85,174.0,399.9
Jeonju,2013-06-01,25.9,1002.9,57.4,2.51,217.1,479.2
Jeonju,2013-07-01,28.2,997.6,68.8,2.37,242.3,510.7
Jeonju,2013-08-01,26.5,1004.4,70.1,2.38,222.2,533.8
Jeonju,2013-09-01,23.7,1004.3,75.4,1.7,226.6,533.4
Jeonju,2013-10-01,17.1,1009.3,74.5,2.33,180.8,444.9
Jeonju,2013-11-01,11.4,1007.5,78.3,2.3,191.7,452.3
Jeonju,2013-12-01,11.1,1002.3,71.3,2.03,151.7,206.4
Jeonju,2014-01-01,7.8,1011.9,61.6,2.5,87.6,206.9
Jeonju,2014-02-01,9.6,1003.1,53.9,2.83,116.9,313.8
Jeonju,2014-03-01,11.4,1003.2,53.6,2.51,133.0,245.3
Jeonju,2014-04-01,18.4,1011.8,57.4,2.66,143.4,305.8
Jeonju,2014-05-01,22.3,1006.1,53.6,2.3,194.8,491.1
Jeonju,2014-06-01,24.5,998.9,53.9,2.28,210.8,432.7
Jeonju,2014-07-01,31.0,1002.5,66.3,2.56,278.4,587.1
Jeonju,2014-08-01,26.0,1014.2,71.4,2.49,246.8,566.3
Jeonju,2014-09-01,23.1,1010.9,73.7,2.63,215.2,611.9
Jeonju,2014-10-01,18.7,1000.0,82.9,2.02,235.2,448.8
Jeonju,2014-11-01,11.9,999.0,75.6,1.94,196.1,449.6
Jeonju,2014-12-01,9.8,1005.8,67.7,2.32,135.0,267.9
Jeonju,2015-01-01,9.4,1002.5,66.2,2.55,71.1,128.7
Jeonju,2015-02-01,9.8,1005.4,58.5,2.95,159.1,250.8
Jeonju,2015-03-01,12.1,1002.1,50.9,1.61,96.4,213.7
Jeonju,2015-04-01,17.2,1001.0,47.9,2.28,152.8,335.1
Jeonju,2015-05-01,22.0,999.1,56.0,2.83,223.2,415.0
Jeonju,2015-06-01,24.7,1009.2,60.2,2.02,178.4,588.7
Jeonju,2015-07-01,28.7,1004.1,61.5,2.26,215.9,360.4
Jeonju,2015-08-01,25.2,1004.0,77.2,2.6,261.8,607.3
Jeonju,2015-09-01,24.1,1003.7,81.0,2.88,214.6,587.9
Jeonju,2015-10-01,21.6,1002.8,69.6,2.85,199.4,558.3
Jeonju,2015-11-01,12.5,1006.3,76.7,2.66,157.6,423.3
Jeonju,2015-12-01,6.7,1006.6,76.1,2.57,131.6,286.7
Jeonju,2016-01-01,10.4,1008.1,65.9,2.03,49.7,267.8
Jeonju,2016-02-01,10.3,1008.4,65.1,2.95,156.7,217.5
Jeonju,2016-03-01,17.0,1007.0,52.7,2.24,125.6,271.9
Jeonju,2016-04-01,16.2,1006.0,61.2,1.89,195.7,354.2
Jeonju,2016-05-01,20.4,995.2,55.8,1.77,213.9,412.5
Jeonju,2016-06-01,28.2,1003.1,59.3,2.51,252.4,459.8
Jeonju,2016-07-01,26.6,1002.2,66.3,2.52,238.6,502.6
Jeonju,2016-08-01,26.3,1004.4,65.7,2.45,262.2,509.6
Jeonju,2016-09-01,25.1,1001.9,81.1,2.81,227.3,414.7
Jeonju,2016-10-01,18.8,1007.0,76.1,1.79,240.9,477.2
Jeonju,2016-11-01,10.8,998.7,75.1,3.01,186.2,470.0
Jeonju,2016-12-01,10.3,1003.8,76.0,1.8,109.8,369.3
Jeonju,2017-01-01,11.3,999.8,68.1,3.0,90.5,339.2
Jeonju,2017-02-01,9.2,1009.2,58.3,2.46,105.0,298.4
Jeonju,2017-03-01,13.7,1003.2,58.0,2.79,100.9,296.3
Jeonju,2017-04-01,18.5,1002.8,54.4,2.62,161.3,327.5
Jeonju,2017-05-01,22.5,1003.2,58.5,1.84,203.6,365.1
Jeonju,2017-06-01,29.3,1002.2,60.6,2.71,238.3,485.9
Jeonju,2017-07-01,27.7,1001.0,59.1,2.67,231.2,606.5
Jeonju,2017-08-01,26.7,1003.9,65.6,2.71,239.5,580.5
Jeonju,2017-09-01,25.2,1002.8,76.3,2.63,217.3,564.6
Jeonju,2017-10-01,18.5,1009.3,77.3,3.44,211.2,547.5
Jeonju,2017-11-01,15.2,1005.0,74.5,2.08,173.2,492.5
Jeonju,2017-12-01,7.3,1005.8,73.6,3.14,129.3,346.6
Jeonju,2018-01-01,7.0,998.0,66.1,1.84,160.4,274.9
Jeonju,2018-02-01,10.4,1003.4,59.8,2.03,170.5,296.5
Jeonju,2018-03-01,15.9,1010.6,50.1,1.82,112.2,323.5
Jeonju,2018-04-01,18.2,1009.7,54.5,2.09,161.8,354.4
Jeonju,2018-05-01,24.6,1003.9,55.9,2.55,172.4,431.7
Jeonju,2018-06-01,27.9,1007.7,50.3,2.39,227.4,605.6
Jeonju,2018-07-01,29.5,1005.1,56.6,2.88,248.8,546.6
Jeonju,2018-08-01,25.3,997.5,77.1,1.63,247.4,579.9
Jeonju,2018-09-01,21.5,1010.8,74.9,2.61,220.3,508.8
Jeonju,2018-10-01,22.0,991.9,74.1,3.35,224.9,588.5
Jeonju,2018-11-01,9.2,1003.5,76.2,2.78,167.5,418.5
Jeonju,2018-12-01,8.8,1008.0,77.6,2.09,114.1,375.8
Jeonju,2019-01-01,8.2,1008.3,68.0,2.09,159.1,205.6
Jeonju,2019-02-01,9.2,1008.0,57.6,2.84,124.6,192.6
Jeonju,2019-03-01,12.3,999.7,54.3,2.45,124.8,337.1
Jeonju,2019-04-01,17.5,1000.1,54.1,2.12,135.3,259.7
Jeonju,2019-05-01,22.8,1005.3,54.1,2.37,186.8,401.2
Jeonju,2019-06-01,25.7,1008.7,52.1,2.47,226.6,554.9
Jeonju,2019-07-01,29.5,1006.2,64.3,3.28,219.2,625.8
Jeonju,2019-08-01,27.3,1006.9,61.9,2.87,248.8,652.0
Jeonju,2019-09-01,19.1,1005.4,79.5,2.29,209.1,529.9
Jeonju,2019-10-01,17.1,1005.3,77.4,2.2,186.3,471.0
Jeonju,2019-11-01,12.9,1004.9,73.4,2.53,200.0,276.0
Jeonju,2019-12-01,11.1,1004.6,77.0,2.02,138.1,285.5
Jeonju,2020-01-01,6.5,1007.4,63.2,2.81,136.7,241.7
Jeonju,2020-02-01,9.0,1000.4,56.5,2.57,112.2,152.1
Jeonju,2020-03-01,14.7,1004.0,53.9,3.06,153.1,258.6
Jeonju,2020-04-01,14.8,1002.2,50.1,2.17,176.9,323.1
Jeonju,2020-05-01,27.3,1002.0,50.9,2.74,173.5,378.0
Jeonju,2020-06-01,24.9,1002.5,60.5,2.87,235.5,574.9
Jeonju,2020-07-01,30.2,1005.9,69.2,1.98,226.9,514.8
Jeonju,2020-08-01,27.9,1000.4,68.3,2.85,215.8,717.4
Jeonju,2020-09-01,20.7,1004.5,74.8,2.45,199.5,407.0
Jeonju,2020-10-01,20.9,1004.1,73.6,2.64,146.8,679.5
Jeonju,2020-11-01,12.7,1003.7,77.1,2.35,190.0,443.6
Jeonju,2020-12-01,9.8,1003.6,68.2,2.24,182.2,301.1
Jeonju,2021-01-01,7.3,1005.5,66.9,1.92,117.0,206.7
Jeonju,2021-02-01,10.4,1009.5,57.7,2.44,135.1,179.5
Jeonju,2021-03-01,12.0,1000.0,54.1,2.97,122.8,218.3
Jeonju,2021-04-01,20.0,1002.4,57.1,2.28,130.4,230.7
Jeonju,2021-05-01,22.6,994.7,56.5,2.63,148.1,422.4
Jeonju,2021-06-01,26.7,1006.1,52.5,3.52,221.9,408.1
Jeonju,2021-07-01,30.6,1004.0,62.1,2.02,231.8,534.1
Jeonju,2021-08-01,25.9,1005.6,71.2,2.94,215.3,695.7
Jeonju,2021-09-01,22.4,1007.3,77.5,2.57,179.0,545.2
Jeonju,2021-10-01,15.7,1004.5,81.9,1.73,212.4,419.2
Jeonju,2021-11-01,13.3,1008.2,77.5,2.34,175.1,382.1
Jeonju,2021-12-01,8.3,1002.7,71.8,3.27,139.0,291.7
Jeonju,2022-01-01,8.1,1006.0,63.5,2.41,129.5,222.5
Jeonju,2022-02-01,7.9,1001.9,62.2,2.25,151.1,164.3
Jeonju,2022-03-01,12.9,1006.5,54.8,3.1,129.2,141.9
Jeonju,2022-04-01,18.6,995.3,45.6,2.17,174.1,213.8
Jeonju,2022-05-01,24.1,1002.0,54.6,1.92,215.1,494.0
Jeonju,2022-06-01,24.9,1004.8,58.4,2.35,270.3,458.5
Jeonju,2022-07-01,30.3,1000.4,65.1,1.97,250.9,615.0
Jeonju,2022-08-01,26.0,1003.0,77.1,2.31,227.4,619.5
Jeonju,2022-09-01,23.6,999.4,77.3,2.38,231.5,524.5
Jeonju,2022-10-01,19.5,997.8,81.6,2.28,212.0,475.7
Jeonju,2022-11-01,12.5,1003.5,83.6,2.17,194.4,406.0
Jeonju,2022-12-01,9.0,1004.0,74.3,3.18,196.2,185.6
Jeonju,2023-01-01,9.1,1004.6,69.6,2.77,119.3,211.0
Jeonju,2023-02-01,8.1,1002.8,60.2,2.86,109.9,341.2
Jeonju,2023-03-01,15.0,1004.2,56.6,3.39,121.3,291.8
Jeonju,2023-04-01,18.8,1007.1,52.3,2.77,154.6,298.5
Jeonju,2023-05-01,24.1,1006.9,53.5,1.74,170.5,291.7
Jeonju,2023-06-01,28.1,996.3,62.4,1.83,201.0,587.0
Jeonju,2023-07-01,29.1,1007.0,65.7,1.77,234.6,441.1
Jeonju,2023-08-01,25.6,1003.7,73.0,2.65,223.9,611.2
Jeonju,2023-09-01,25.0,1003.0,70.3,1.99,226.4,582.0
Jeonju,2023-10-01,15.7,1003.6,77.7,2.22,211.7,547.8
Jeonju,2023-11-01,15.3,1009.5,80.2,2.66,210.5,483.9
Jeonju,2023-12-01,10.4,1000.4,66.1,2.46,206.6,307.3
Jeonju,2024-01-01,8.9,1000.2,66.4,2.7,151.3,322.0
Jeonju,2024-02-01,9.9,1003.0,56.8,2.56,146.2,177.4
Jeonju,2024-03-01,12.0,998.3,51.1,2.51,144.7,364.2
Jeonju,2024-04-01,17.1,1000.8,55.8,2.72,154.7,274.9
Jeonju,2024-05-01,25.6,1001.1,52.4,2.78,191.5,403.7
Jeonju,2024-06-01,27.7,1000.8,56.1,2.37,222.2,498.5
Jeonju,2024-07-01,30.4,999.7,67.4,1.96,234.8,538.7
Jeonju,2024-08-01,25.9,1006.6,66.8,2.25,253.3,570.5
Jeonju,2024-09-01,21.3,1001.4,76.2,2.27,188.3,559.6
Jeonju,2024-10-01,18.1,1003.6,74.7,1.64,225.1,504.9
Jeonju,2024-11-01,12.8,1005.0,70.7,2.51,126.0,417.1
Jeonju,2024-12-01,7.6,997.0,68.7,2.13,146.1,279.0
Jeonju,2025-01-01,8.9,1000.9,67.9,2.19,113.3,121.0
Jeonju,2025-02-01,11.1,1009.2,59.5,2.01,148.1,221.7
Jeonju,2025-03-01,13.9,1004.6,51.6,3.01,120.8,225.7
Jeonju,2025-04-01,19.6,998.8,50.2,2.2,190.1,215.7
Jeonju,2025-05-01,23.4,1001.8,48.5,3.16,169.6,389.8
Jeonju,2025-06-01,27.7,999.3,58.9,2.95,200.0,381.1
Jeonju,2025-07-01,27.6,1010.1,66.8,2.69,256.1,587.1
Jeonju,2025-08-01,25.0,1007.9,69.0,1.64,234.4,608.8
Jeonju,2025-09-01,23.5,1009.0,73.9,2.38,262.7,628.7
Jeonju,2025-10-01,19.1,998.5,72.8,2.2,215.2,515.8
Jeonju,2025-11-01,13.7,1007.0,72.5,2.56,135.5,265.0
Jeonju,2025-12-01,12.1,1002.4,68.8,3.06,164.6,333.1
Gwangju,2001-01-01,7.0,1003.0,68.1,2.05,107.9,189.1
Gwangju,2001-02-01,9.0,999.2,55.3,2.09,98.0,321.7
Gwangju,2001-03-01,16.2,1006.7,58.1,3.06,101.0,234.7
Gwangju,2001-04-01,15.3,1011.2,52.4,3.6,197.6,451.5
Gwangju,2001-05-01,23.4,1005.8,55.1,1.85,189.1,358.4
Gwangju,2001-06-01,26.4,1007.3,58.4,2.36,214.0,412.5
Gwangju,2001-07-01,29.4,1000.4,59.7,2.49,212.6,468.7
Gwangju,2001-08-01,25.5,1005.7,67.3,1.93,237.9,600.4
Gwangju,2001-09-01,20.3,1000.3,80.9,2.32,239.2,561.7
Gwangju,2001-10-01,16.2,1010.0,76.5,2.29,178.1,499.2
Gwangju,2001-11-01,13.3,1006.6,76.5,1.25,178.1,335.3
Gwangju,2001-12-01,11.7,999.1,66.1,2.26,157.7,303.3
Gwangju,2002-01-01,7.5,1002.8,70.7,2.19,164.8,285.5
Gwangju,2002-02-01,6.2,1005.7,58.9,2.96,139.3,224.7
Gwangju,2002-03-01,10.4,996.6,56.7,2.56,140.0,315.3
Gwangju,2002-04-01,17.9,1006.3,53.5,2.54,174.0,352.7
Gwangju,2002-05-01,26.7,1004.5,56.4,3.0,137.9,490.8
Gwangju,2002-06-01,27.6,1005.4,59.0,2.69,225.7,543.9
Gwangju,2002-07-01,26.4,1008.7,64.9,2.39,215.9,638.6
Gwangju,2002-08-01,26.5,1003.2,70.9,2.06,242.8,708.6
Gwangju,2002-09-01,24.4,1009.8,76.2,2.68,272.0,538.5
Gwangju,2002-10-01,20.8,1004.5,74.3,2.43,193.8,437.3
Gwangju,2002-11-01,9.3,999.2,76.6,2.05,198.0,393.1
Gwangju,2002-12-01,9.2,1006.7,71.8,1.76,135.0,355.6
Gwangju,2003-01-01,7.6,997.6,64.7,2.49,147.9,175.4
Gwangju,2003-02-01,7.3,998.2,57.9,1.76,87.6,260.3
Gwangju,2003-03-01,13.5,999.6,55.4,2.12,118.4,213.8
Gwangju,2003-04-01,18.9,1001.7,46.9,2.26,162.5,353.2
Gwangju,2003-05-01,21.7,1008.3,52.9,2.26,165.2,520.3
Gwangju,2003-06-01,25.9,999.2,59.9,2.51,231.3,470.3
Gwangju,2003-07-01,27.7,1000.8,65.0,2.5,252.5,514.8
Gwangju,2003-08-01,27.0,997.2,67.8,2.04,227.6,508.3
Gwangju,2003-09-01,21.2,1001.7,75.9,2.22,212.9,570.7
Gwangju,2003-10-01,18.5,1007.2,74.9,2.3,256.2,524.7
Gwangju,2003-11-01,11.9,1006.1,75.5,2.62,202.1,427.1
Gwangju,2003-12-01,8.2,998.2,72.1,2.17,153.4,330.5
Gwangju,2004-01-01,8.0,1007.0,62.0,2.46,153.6,196.5
Gwangju,2004-02-01,8.3,998.8,53.0,2.96,104.6,200.4
Gwangju,2004-03-01,12.6,997.1,54.2,2.46,103.2,283.4
Gwangju,2004-04-01,17.2,1011.3,57.0,2.71,182.6,251.8
Gwangju,2004-05-01,22.1,1006.2,53.9,2.01,196.7,433.2
Gwangju,2004-06-01,27.6,1006.1,55.5,2.05,211.0,555.4
Gwangju,2004-07-01,25.2,995.8,60.6,2.07,240.3,590.6
Gwangju,2004-08-01,27.1,999.2,68.3,2.35,250.7,646.1
Gwangju,2004-09-01,21.7,1000.0,70.7,2.43,278.4,584.9
Gwangju,2004-10-01,19.1,1001.2,73.2,2.15,185.0,515.0
Gwangju,2004-11-01,10.5,1002.6,71.9,2.63,163.5,321.8
Gwangju,2004-12-01,10.4,1010.4,75.2,2.99,143.5,371.2
Gwangju,2005-01-01,4.8,1007.3,58.8,2.3,149.4,333.2
Gwangju,2005-02-01,9.3,1005.4,62.1,2.38,80.2,273.9
Gwangju,2005-03-01,14.0,1011.8,52.5,1.91,148.1,197.8
Gwangju,2005-04-01,18.8,1005.9,50.2,1.36,159.6,292.6
Gwangju,2005-05-01,23.6,1002.7,51.8,2.94,176.2,326.5
Gwangju,2005-06-01,28.2,998.9,62.7,2.06,216.1,475.0
Gwangju,2005-07-01,29.6,997.3,66.5,2.76,260.5,599.2
Gwangju,2005-08-01,23.9,1007.3,75.5,2.38,246.2,634.0
Gwangju,2005-09-01,19.5,1005.4,75.9,2.15,236.0,595.0
Gwangju,2005-10-01,19.5,1002.5,77.5,2.26,215.7,452.7
Gwangju,2005-11-01,13.3,1000.3,77.5,2.09,139.9,364.2
Gwangju,2005-12-01,10.2,1002.0,67.6,1.63,138.7,245.7
Gwangju,2006-01-01,7.3,998.4,65.9,2.4,146.5,390.1
Gwangju,2006-02-01,7.7,1005.5,57.2,2.62,108.1,213.4
Gwangju,2006-03-01,11.0,997.0,55.2,2.32,114.8,225.5
Gwangju,2006-04-01,16.1,1005.3,55.3,2.32,129.9,221.8
Gwangju,2006-05-01,24.1,997.4,59.4,2.35,153.2,394.2
Gwangju,2006-06-01,24.5,1002.5,60.4,2.73,180.6,504.6
